 12 29 2001 25 26 34 36 43 46  9 
  1  2 2002  8  9 15 22 26 39 30 
  1  5 2002  4 19 20 35 41 46 27 
  1  9 2002  8 12 15 23 28 39 43 
  1 12 2002  1  7 13 30 34 36 38 
  1 16 2002 13 17 18 28 37 44 32 
  1 19 2002  7  9 22 35 40 47 36 
  1 23 2002  1  7  8 33 40 44 28 
  1 26 2002  3 27 31 34 35 40 22 
  1 30 2002  2  4  6 11 37 47 22 
  2  2 2002 11 17 22 26 43 48 27 
  2  6 2002  1  5 14 15 20 43 32 
  2  9 2002  7 14 20 30 35 36 10 
  2 13 2002  1  2  6 24 40 47  7 
  2 16 2002 16 29 34 40 46 48  3 
  2 20 2002  4 15 21 29 30 35  8 
  2 23 2002  7 28 38 39 44 48  6 
  2 27 2002  4  7 16 36 39 40 13 
  3  2 2002  3 11 13 28 40 47 16 
  3  6 2002  7 18 20 26 28 31 13 
  3  9 2002  4  6 16 38 44 45  9 
  3 13 2002 12 14 20 23 43 47  3 
  3 16 2002  2 17 24 26 35 47 41 
  3 20 2002  3 11 12 17 29 41 23 
  3 23 2002  2  4  9 31 36 40  3 
  3 27 2002 17 26 30 34 43 48 46 
  3 30 2002  1 18 26 34 42 48  7 
  4  3 2002  3  8 29 40 43 44 17 
  4  6 2002  1 11 14 18 20 38 37 
  4 10 2002  3  5 24 26 33 46 11 
  4 13 2002 15 27 35 38 44 46 23 
  4 17 2002 19 35 36 39 44 48 11 
  4 20 2002 18 20 27 32 34 36  3 
  4 24 2002  7 22 35 36 41 49 40 
  4 27 2002  3  8 12 36 40 47 21 
  5  1 2002  1  6 25 31 33 43 49 
  5  4 2002 15 23 38 39 44 49 18 
  5  8 2002  1 10 30 37 44 49 39 
  5 11 2002  9 33 36 40 46 47 35 
  5 15 2002  1  4 14 20 41 44  9 
  5 18 2002 13 15 24 34 42 47 23 
  5 22 2002  4  8  9 26 34 43 48 
  5 25 2002 12 28 31 34 36 42 30 
  5 29 2002  2  6  8 15 24 44 21 
  6  1 2002  7  8 12 37 46 48 41 
  6  5 2002  1  2  9 15 20 38 13 
  6  8 2002  2 12 19 38 43 48 13 
  6 12 2002  3  4 15 18 34 47 45 
  6 15 2002 20 29 38 39 42 46 23 
  6 19 2002  5 10 34 35 36 45 18 
  6 22 2002 12 15 18 23 24 46  9 
  6 26 2002  2 10 20 25 44 48 27 
  6 29 2002  8 22 41 43 48 49 46 
  7  3 2002 25 27 28 36 37 40 17 
  7  6 2002 10 21 23 28 31 39  7 
  7 10 2002  1  5  7 10 26 49 19 
  7 13 2002 19 27 29 30 40 45  4 
  7 17 2002  3 10 16 36 39 46 42 
  7 20 2002  9 26 28 30 37 41 11 
  7 24 2002  2  4  8 15 22 49 31 
  7 27 2002  1  5 13 22 28 43  9 
  7 31 2002  9 11 27 33 40 42 25 
  8  3 2002  4 14 24 27 30 40 38 
  8  7 2002  2 16 21 22 28 47 18 
  8 10 2002 13 16 18 27 43 45 25 
  8 14 2002 11 28 33 37 40 46 16 
  8 17 2002 14 20 22 41 43 49 16 
  8 21 2002  4  7 13 25 37 45 33 
  8 24 2002  2  7 21 43 44 46 29 
  8 28 2002  2 11 20 29 30 48 38 
  8 31 2002  6  7 10 11 14 47 28 
  9  4 2002  2  8 10 14 31 39 30 
  9  7 2002  3  4  8 12 24 28 31 
  9 11 2002  2  8 12 15 28 49 21 
  9 14 2002  6 16 23 31 34 39 24 
  9 18 2002  4 14 39 42 46 48 26 
  9 21 2002  3 19 29 34 35 36 11 
  9 25 2002  2 24 33 34 36 37 48 
  9 28 2002  5 16 17 31 38 45  1 
 10  2 2002  1 14 16 18 38 49 13 
 10  5 2002 12 13 16 20 24 26  1 
 10  9 2002 12 21 23 26 34 47  3 
 10 12 2002  6 18 23 24 28 46 38 
 10 16 2002  2 14 23 36 46 47 25 
 10 19 2002 10 14 20 28 32 40 33 
 10 23 2002  7 11 24 29 32 36 42 
 10 26 2002  5  6 14 29 33 47 43 
 10 30 2002  5  6 13 22 29 46  8 
 11  2 2002  4  8 11 21 27 48  3 
 11  6 2002  2  8 19 31 43 48 46 
 11  9 2002 12 13 30 31 44 49 45 
 11 13 2002  6  7 16 25 40 48 17 
 11 16 2002 20 24 26 27 33 41  8 
 11 20 2002 21 29 32 38 40 42 47 
 11 23 2002  7 10 15 19 24 29 25 
 11 27 2002  7  9 11 26 35 48 28 
 11 30 2002  1  2 12 30 37 43 47 
 12  4 2002  1  3  4 11 34 40 47 
 12  7 2002  1 14 26 30 33 38 21 
 12 11 2002  5  8 13 37 40 43 26 
 12 14 2002  7 19 21 30 36 44 39 
 12 18 2002 10 11 26 34 40 44  5 
 12 21 2002 26 29 35 45 48 49 27 
 12 25 2002  1 17 19 22 36 44 21 
 12 28 2002 12 14 15 27 28 39 34 
  1  1 2003  2  5 32 34 38 49  7 
  1  4 2003  5 13 21 30 37 46 18 
  1  8 2003  1  2 12 16 28 41 11 
  1 11 2003  5  9 26 28 32 41 40 
  1 15 2003 15 17 25 36 38 45 14 
  1 18 2003  4  6 11 25 30 44 21 
  1 22 2003 18 22 26 29 35 37 24 
  1 25 2003  9 14 17 32 39 49 36 
  1 29 2003  1  6 29 34 41 46 10 
  2  1 2003  1  5 29 43 44 48 16 
  2  5 2003  7  9 33 35 45 47 36 
  2  8 2003 15 23 24 28 30 41  5 
  2 12 2003  8 23 29 34 40 47  4 
  2 15 2003  3 11 12 25 32 38 36 
  2 19 2003  3 24 27 29 32 45  6 
  2 22 2003  2  6 17 34 46 48 49 
  2 26 2003  1  5 18 19 24 28 30 
  3  1 2003  5 17 22 34 40 47 45 
  3  5 2003  6  8 19 27 45 46 34 
  3  8 2003  8 20 22 24 33 44 30 
  3 12 2003 16 18 21 22 32 33  5 
  3 15 2003  7 15 29 33 40 45 39 
  3 19 2003  2 20 30 43 44 47  4 
  3 22 2003  5 24 31 37 38 47 10 
  3 26 2003  4  6  7 18 46 47 36 
  3 29 2003  5  7 18 30 37 46 19 
  4  2 2003  1 25 32 33 34 35  7 
  4  5 2003 15 21 31 36 44 49  5 
  4  9 2003  8 10 15 16 31 46 25 
  4 12 2003  5  7  9 25 28 48 27 
  4 16 2003  8 18 21 26 42 48 31 
  4 19 2003  4 12 40 43 48 49 27 
  4 23 2003  6  9 14 29 34 45 49 
  4 26 2003  3 17 20 30 32 35  6 
  4 30 2003  6  7 19 29 43 47 24 
  5  3 2003  5 12 31 35 37 46  9 
  5  7 2003  4 20 28 33 43 48  8 
  5 10 2003  5 13 15 20 24 42 41 
  5 14 2003  7 32 37 38 44 45 40 
  5 17 2003 11 17 29 39 41 48 25 
  5 21 2003  3  7 16 26 38 47 10 
  5 24 2003  6 12 15 25 31 47 46 
  5 28 2003  6 16 20 29 33 45 39 
  5 31 2003 14 18 22 23 31 45 32 
  6  4 2003 18 19 29 33 40 47 43 
  6  7 2003 17 20 23 30 40 47 11 
  6 11 2003  3  9 24 37 46 49 14 
  6 14 2003  7  8 21 22 27 29 47 
  6 18 2003  1 11 29 30 42 44 10 
  6 21 2003 12 22 25 34 39 40 32 
  6 25 2003 10 14 15 27 41 47 36 
  6 28 2003  7  9 19 20 25 44 34 
  7  2 2003  5  8 12 14 25 37  6 
  7  5 2003  4 15 26 37 41 45 40 
  7  9 2003  4  6  9 13 46 48 31 
  7 12 2003  4  8 13 21 29 35  3 
  7 16 2003 14 21 26 33 35 46 42 
  7 19 2003  4 13 33 36 41 47 46 
  7 23 2003  2  7 15 36 37 49  9 
  7 26 2003 11 22 26 35 41 46  8 
  7 30 2003  4  6 12 18 41 48  8 
  8  2 2003  6 13 23 26 33 34  7 
  8  6 2003  4 16 27 31 37 38 44 
  8  9 2003  5  7 10 13 27 29 43 
  8 13 2003  5  6 13 16 27 30 44 
  8 16 2003 11 15 17 19 32 39 30 
  8 20 2003 12 16 20 29 36 47 24 
  8 23 2003  2  6 19 27 35 47  1 
  8 27 2003  7 14 20 23 38 46 32 
  8 30 2003  3  6 37 38 45 47 11 
  9  3 2003 13 15 16 18 26 33  9 
  9  6 2003 11 27 41 45 46 49 22 
  9 10 2003  1 15 24 34 40 48 12 
  9 13 2003 12 21 26 37 43 49 25 
  9 17 2003  6 11 13 30 31 37 34 
  9 20 2003  1  6 23 35 36 39 18 
  9 24 2003  3  5 11 34 38 47 25 
  9 27 2003  7  8 16 37 43 44 15 
 10  1 2003  1 11 17 41 42 45 13 
 10  4 2003  3 28 29 32 37 45 34 
 10  8 2003  3 11 18 34 37 41  5 
 10 11 2003  6  9 21 25 27 32 13 
 10 15 2003  1 10 14 16 25 39 46 
 10 18 2003 10 25 26 38 46 49 37 
 10 22 2003 11 17 26 31 40 44 34 
 10 25 2003  8 13 16 19 33 49 26 
 10 29 2003  8  9 22 29 37 49 33 
 11  1 2003  8 18 29 31 41 43 34 
 11  5 2003  5  6 13 34 35 43 18 
 11  8 2003  2 23 28 43 47 49 29 
 11 12 2003  3  4 41 44 45 48 18 
 11 15 2003 18 27 33 34 44 47 42 
 11 19 2003  9 10 13 23 28 29 33 
 11 22 2003  2 16 25 34 37 48 13 
 11 26 2003  3  5  7 25 40 47 42 
 11 29 2003 13 17 26 27 29 45  6 
 12  3 2003  3 11 27 31 33 35  1 
 12  6 2003  7 21 31 38 42 48 14 
 12 10 2003  2 13 14 24 29 42 17 
 12 13 2003  5  7 10 30 34 35  1 
 12 17 2003  5 14 17 25 34 44 11 
 12 20 2003  4 18 20 31 39 48  9 
 12 24 2003  5 12 21 28 30 45 38 
 12 27 2003  5  9 17 31 37 44  3 
 12 31 2003 13 14 17 20 39 40 23 
  1  3 2004  9 13 24 36 44 45 30 
  1  7 2004  2  6 13 20 42 48 37 
  1 10 2004 13 16 18 21 32 33 26 
  1 14 2004  1  7 12 24 44 49  5 
  1 17 2004  2 12 25 40 41 47 14 
  1 21 2004  1  7 26 40 43 45 46 
  1 24 2004  3  8 17 20 26 47 38 
  1 28 2004  3 14 20 23 25 45 12 
  1 31 2004  1 20 23 36 38 49  7 
  2  4 2004  8 22 37 38 45 47 43 
  2  7 2004  3 14 26 27 35 44 28 
  2 11 2004  4 10 14 19 21 28 12 
  2 14 2004  1  5 12 17 31 44 36 
  2 18 2004 21 22 26 27 40 47  3 
  2 21 2004  4  5 26 33 38 44 49 
  2 25 2004  1  9 25 27 37 40 45 
  2 28 2004  3 15 17 26 27 46 38 
  3  3 2004  1  2  7 16 43 44 20 
  3  6 2004 12 17 25 26 43 44  2 
  3 10 2004  2 17 35 41 46 48  5 
  3 13 2004  9 27 32 38 39 49 46 
  3 17 2004  2 23 25 33 34 41  3 
  3 20 2004  9 13 21 25 38 41 33 
  3 24 2004  5 15 19 24 26 46 43 
  3 27 2004  7 19 31 43 45 49 36 
  3 31 2004  2  3 17 18 19 46 30 
  4  3 2004  3 17 22 25 40 46 27 
  4  7 2004  1 10 18 20 30 40 34 
  4 10 2004 20 33 36 45 46 47 39 
  4 14 2004  9 12 14 19 31 43 32 
  4 17 2004 11 13 18 20 24 29  8 
  4 21 2004 12 24 32 36 39 47 43 
  4 24 2004  4  6 15 22 23 27 25 
  4 28 2004 16 30 36 39 45 47 22 
  5  1 2004  8 21 24 26 34 38 14 
  5  5 2004  5 13 16 20 28 31  4 
  5  8 2004  4  7 24 39 43 44 23 
  5 12 2004  1 10 26 29 40 45 18 
  5 15 2004 21 24 30 32 40 41  7 
  5 19 2004  5 16 24 26 46 48 11 
  5 22 2004  1 11 12 15 32 46 20 
  5 26 2004 14 35 37 44 46 48 13 
  5 29 2004 24 29 30 31 34 46 38 
  6  2 2004  1  4 20 21 26 43  7 
  6  5 2004 12 13 17 26 43 45 11 
  6  9 2004  7 23 24 27 41 42 49 
  6 12 2004  4 10 28 29 30 46  2 
  6 16 2004  4 22 30 39 46 47 49 
  6 19 2004  1 33 40 41 45 48 46 
  6 23 2004  4  6 15 22 27 40 26 
  6 26 2004  1  7  8 10 18 36 42 
  6 30 2004  2 21 31 32 41 49  7 
  7  3 2004  1 11 14 20 31 40 26 
  7  7 2004  2  7 26 35 39 43 17 
  7 10 2004  4 26 30 31 48 49 23 
  7 14 2004  7 19 32 35 36 43 12 
  7 17 2004 10 18 23 26 41 43 42 
  7 21 2004 19 21 24 25 45 46 39 
  7 24 2004  6 13 17 19 24 29 35 
  7 28 2004  4  8 25 29 36 37 14 
  7 31 2004  3 21 31 40 43 49 23 
  8  4 2004  6  7  9 11 30 43  4 
  8  7 2004  3 12 23 30 36 37 35 
  8 11 2004  4 16 18 28 30 38 35 
  8 14 2004 13 29 31 36 37 42 25 
  8 18 2004  3  4 13 21 27 29 19 
  8 21 2004 28 30 31 37 39 46 34 
  8 25 2004  9 16 22 23 33 45 46 
  8 28 2004 17 19 23 24 28 38 12 
  9  1 2004  1  2 21 30 31 38 46 
  9  4 2004  2  4  5 44 46 47  3 
  9  8 2004 10 26 37 40 42 47  5 
  9 11 2004  7 10 21 29 32 43 27 
  9 15 2004  1  3 15 16 22 39 37 
  9 18 2004  7 11 15 39 42 48 40 
  9 22 2004 13 30 32 33 42 46  5 
  9 25 2004 15 17 20 21 44 47 26 
  9 29 2004 10 12 14 27 34 36 26 
 10  2 2004  4  9 14 27 35 48 32 
 10  6 2004 20 26 29 31 40 49 18 
 10  9 2004 16 23 33 35 43 49  6 
 10 13 2004  6 15 22 30 31 48  1 
 10 16 2004  1  3 11 40 42 48 35 
 10 20 2004  2  3 13 14 31 36  9 
 10 23 2004  1  8 13 24 27 43 36 
 10 27 2004 29 30 33 34 37 46 47 
 10 30 2004 18 26 29 39 43 45  9 
 11  3 2004 10 18 19 37 43 48 12 
 11  6 2004  1  6 16 34 37 41 12 
 11 10 2004  2  9 19 33 35 45 12 
 11 13 2004  4  6  7 17 31 36 27 
 11 17 2004 13 24 30 41 43 47 17 
 11 20 2004 28 30 38 44 45 48 18 
 11 24 2004 15 17 19 20 35 38 31 
 11 27 2004 12 15 30 38 47 48 27 
 12  1 2004  4 23 26 35 36 40 48 
 12  4 2004 16 24 26 30 39 42  6 
 12  8 2004  5 11 25 28 35 49 46 
 12 11 2004  2  9 40 43 47 48 39 
 12 15 2004  1 17 32 35 38 48 26 
 12 18 2004  3 18 27 32 37 40 42 
 12 22 2004 11 17 35 38 43 47 42 
 12 25 2004  4 13 16 32 35 37 34 
 12 29 2004  6 11 21 37 40 46 35 
  1  1 2005 10 16 17 34 40 47 41 
  1  5 2005  1  2 30 36 42 43 23 
  1  8 2005  3 15 18 19 32 48 17 
  1 12 2005  1 13 21 34 36 42  8 
  1 15 2005  1  8 27 33 34 42 21 
  1 19 2005  2  5 18 21 34 43 36 
  1 22 2005  8 10 33 41 42 45 35 
  1 26 2005  8  9 13 17 34 44 12 
  1 29 2005  4 24 26 37 41 43 11 
  2  2 2005  2  6  7 13 31 36 32 
  2  5 2005 11 17 26 31 46 48  1 
  2  9 2005 10 15 21 23 28 37 41 
  2 12 2005  5 12 16 26 37 43 40 
  2 16 2005  4  5 17 18 34 38  1 
  2 19 2005 12 16 27 35 39 41 24 
  2 23 2005  5  8 10 32 48 49 29 
  2 26 2005  4 12 22 37 43 49  8 
  3  2 2005  3 16 19 22 23 25 32 
  3  5 2005  6 12 20 21 24 43 22 
  3  9 2005  4 10 11 18 23 34 49 
  3 12 2005  6  7  8 30 34 43 19 
  3 16 2005  8 10 18 19 25 41 34 
  3 19 2005  2  9 12 30 35 46 37 
  3 23 2005  1 14 32 33 37 40  7 
  3 26 2005  2 19 27 32 41 43 24 
  3 30 2005  7 10 24 27 30 47 41 
  4  2 2005  4 12 24 25 38 41 11 
  4  6 2005  7  8 24 28 29 40 12 
  4  9 2005  7 10 11 47 48 49 26 
  4 13 2005 11 12 23 29 30 40  9 
  4 16 2005  2 11 16 31 33 41 17 
  4 20 2005  8  9 12 20 45 48 39 
  4 23 2005 18 19 23 29 33 45  8 
  4 27 2005  9 14 17 22 26 46  3 
  4 30 2005 10 11 18 21 32 42 19 
  5  4 2005 12 19 23 24 29 44 28 
  5  7 2005  6 26 28 30 33 34 49 
  5 11 2005  9 10 16 18 20 49 46 
  5 14 2005  5 11 20 23 27 28 42 
  5 18 2005  2  5  6 12 19 36  7 
  5 21 2005  1 21 23 27 40 45 38 
  5 25 2005 10 12 16 21 29 48  1 
  5 28 2005  6 12 17 28 37 46 11 
  6  1 2005  3 14 25 29 33 42 21 
  6  4 2005 11 16 18 19 21 23 41 
  6  8 2005  3  8 20 22 38 49  5 
  6 11 2005  3  4 11 28 30 45 16 
  6 15 2005  7 10 13 33 39 42 47 
  6 18 2005  5  6  7 36 38 46 20 
  6 22 2005  9 10 13 30 33 39 32 
  6 25 2005  2 10 11 17 26 44 25 
  6 29 2005 19 42 43 44 46 47 26 
  7  2 2005  2 18 22 38 39 44 10 
  7  6 2005  5  7 23 25 31 49 16 
  7  9 2005  3  8 10 23 26 28 22 
  7 13 2005  1  7  8 14 32 33 26 
  7 16 2005 14 22 23 32 43 49 34 
  7 20 2005  2  7 22 27 45 48 42 
  7 23 2005 12 22 25 30 33 38 17 
  7 27 2005  8 19 22 30 34 47 18 
  7 30 2005 10 16 21 29 38 45 25 
  8  3 2005  4  5  6 10 23 35 18 
  8  6 2005  6 22 28 36 41 48 24 
  8 10 2005  4 10 16 22 39 42 43 
  8 13 2005 10 17 21 40 44 45 39 
  8 17 2005  4  7 24 27 28 41 37 
  8 20 2005  4 14 17 23 26 38 47 
  8 24 2005  3 22 25 32 36 41  9 
  8 27 2005  2 32 39 42 45 46 49 
  8 31 2005  1 18 30 33 36 47 23 
  9  3 2005  8 12 22 37 42 46 24 
  9  7 2005  2  3 16 37 45 49 22 
  9 10 2005  6  8 26 33 35 42 41 
  9 14 2005  2  6 18 25 30 32 11 
  9 17 2005  4  7 13 33 40 47 37 
  9 21 2005 15 17 24 26 34 35  8 
  9 24 2005 15 20 32 39 40 47 30 
  9 28 2005  4 11 21 27 38 41 36 
 10  1 2005  9 14 19 23 43 45 20 
 10  5 2005  1 12 15 16 21 35 40 
 10  8 2005  5 13 15 17 24 27 29 
 10 12 2005 11 15 23 34 35 36 28 
 10 15 2005  1 20 31 32 45 46 39 
 10 19 2005 11 19 33 35 39 40 32 
 10 22 2005  3 21 25 26 31 40 41 
 10 26 2005  5 11 20 30 37 43 31 
