 1 12 20 24 37 43 45       
14 27 28 29 37 39 47       
 2  8 25 31 36 43 46       
10 25 26 32 37 44 49       
13 16 21 25 37 44 48       
 6 10 17 27 28 43 44       
 4  5  9 19 34 35 44       
11 17 19 31 34 39 41       
 3  9 13 21 27 32 47       
 9 15 16 18 19 32 49       
 8 15 19 21 22 37 44       
13 15 26 34 37 45 46       
 4  7 13 14 22 32 41       
17 19 20 24 27 35 42       
 1 11 18 29 39 40 49       
 2 13 14 19 21 29 41       
 4 15 16 29 31 32 49       
 7 24 25 26 28 30 40       
 2  3 35 37 45 47 48       
 3 14 18 19 41 44 46       
 5 17 24 31 32 34 44       
 8 19 21 26 40 43 44       
 3  4 10 30 38 47 48       
11 13 17 19 24 25 43       
 4 13 14 17 19 41 45       
 9 14 19 30 33 46 47       
 3  8 10 24 35 37 48       
 1  2  6  8 12 20 33       
 7 18 20 22 35 48 49       
 6 23 31 34 35 41 47       
 5  6  7 32 38 41 43       
 8  9 11 12 13 16 34       
 1 14 17 20 24 29 37       
 3  6  8 10 21 37 42       
26 27 28 32 33 38 42       
 8 15 18 35 37 38 41       
23 25 27 31 32 37 46       
13 18 25 38 39 42 44       
 7  9 11 15 25 40 47       
16 17 18 19 21 26 38       
 4  8  9 22 23 41 48       
 2 14 20 23 33 43 48       
 7 16 19 20 26 45 49       
 1 10 13 26 29 44 45       
 3  8 15 31 33 46 48       
 2  4 13 28 30 36 48       
 2  4  9 13 27 29 47       
 3  4 11 22 28 30 44       
 4 17 30 34 43 45 48       
 8 14 18 23 24 26 34       
 2  4  8 14 18 21 38       
 3  5 12 16 28 31 38       
 1  5 16 19 23 27 33       
 2  4 10 14 19 28 39       
 4 21 23 41 42 46 49       
 3  5 14 22 23 41 45       
13 16 24 30 45 46 47       
 1  9 12 20 25 39 43       
11 16 24 40 41 43 47       
 4  5  7  9 11 25 45       
 2  5 10 22 23 42 43       
 9 11 15 31 39 41 43       
18 25 28 30 36 40 45       
 3 13 15 16 21 30 43       
 6 11 15 22 23 30 34       
 1 11 27 30 40 41 49       
 1  6 11 12 13 33 38       
 9 12 30 33 36 40 43       
15 17 19 24 25 40 46       
 3 14 22 23 31 38 44       
 1  3  5 13 26 30 49       
 1 18 19 22 23 25 32       
 9 16 17 19 23 24 40       
10 12 13 20 25 32 46       
18 24 27 30 37 42 46       
 6 11 23 25 36 37 48       
11 15 23 32 38 41 46       
 9 20 22 35 37 41 46       
 2  4 25 27 30 41 46       
 1  5 12 17 24 29 40       
 6  8 17 24 31 39 41       
 2 19 20 26 32 41 49       
 1  3  5 14 16 33 39       
 5 14 15 18 22 38 47       
13 15 33 35 36 46 49       
15 19 26 36 38 44 45       
 9 10 15 23 29 30 33       
 1  7 41 44 45 48 49       
 2  7 20 22 25 37 42       
 1  5 20 29 42 45 49       
 2  4  9 11 12 28 46       
 7 10 11 12 23 29 35       
11 14 20 24 26 39 40       
 1  5  6 20 21 39 48       
 9 13 16 21 25 37 49       
 1  3  8 10 23 46 49       
 3  6 21 24 32 44 45       
 2  3 13 16 27 42 47       
 9 14 19 20 28 31 37       
 3  4 12 19 21 26 30       
 1  3 10 11 30 38 45       
 1 12 13 18 26 37 47       
 1  2 10 11 23 30 33       
 5  7 15 28 41 45 48       
 2  9 15 18 34 35 36       
14 24 25 31 32 40 41       
 4  8 13 14 20 24 35       
 2 14 24 28 34 35 37       
 7 11 31 32 34 37 42       
 6  8 11 31 36 40 43       
11 15 24 42 46 48 49       
 7  8 11 12 14 18 28       
22 24 27 31 34 38 49       
 5  8 13 16 25 35 43       
 2 17 22 24 37 42 46       
 5  7 24 37 39 46 47       
 7 14 15 27 34 36 43       
 2  6 14 21 28 29 34       
 3  4  7 11 25 29 32       
 6 15 16 19 26 35 38       
 5 28 29 32 37 39 49       
 8 20 25 34 35 45 46       
 2  6 17 23 25 39 44       
 6  7  9 12 22 29 42       
17 19 34 36 42 43 48       
 7  9 25 31 35 45 46       
 2  6 16 24 25 31 44       
 5  7  8  9 26 32 33       
 6 20 23 30 31 38 39       
 1  4  5  6 20 30 46       
 5 11 13 18 20 31 32       
17 21 23 30 32 43 44       
 4  5 11 26 42 43 46       
 4 12 17 20 23 25 35       
 5  6  7 16 25 27 46       
12 28 29 30 33 42 49       
16 22 23 28 35 42 44       
10 13 16 18 29 38 47       
 8 12 15 21 37 41 49       
 7 11 15 18 19 36 41       
29 32 37 40 41 45 49       
 4  7 21 23 34 41 48       
 1  9 16 18 22 30 39       
 1  8 20 28 38 44 49       
14 15 19 20 30 40 47       
 7  8 15 21 29 32 37       
17 18 20 33 39 41 42       
13 15 16 30 38 47 48       
11 23 25 28 29 42 49       
 1  6 10 32 38 46 47       
 4  8 14 17 27 42 44       
 2 14 16 17 28 39 41       
 6 10 16 24 28 29 45       
 2  7 10 24 33 36 41       
 5  8 15 20 27 38 43       
 2  6 14 20 24 41 44       
 8 10 22 26 31 46 49       
 1  4 10 16 24 39 48       
10 17 23 40 42 45 46       
 1 35 39 41 43 44 48       
 8  9 25 27 47 48 49       
 4  5  6 16 24 36 42       
 3  8  9 11 20 33 42       
 3 14 20 33 37 46 49       
 2  3  4 29 43 47 48       
20 23 25 28 35 39 45       
 6 10 15 16 18 23 32       
 6 11 23 25 29 37 47       
17 26 29 31 33 36 37       
 8 10 16 17 25 31 44       
 5  6 19 24 29 34 38       
13 14 16 31 33 40 47       
 6 13 17 26 30 32 46       
 2 10 11 15 34 46 49       
 4  5  6  9 37 39 49       
18 24 29 33 34 36 41       
14 25 27 29 30 43 44       
 5 24 31 33 38 41 47       
 5  9 11 13 15 22 43       
 3  6 15 18 34 43 46       
 6 13 20 34 35 39 44       
 4 15 23 26 27 29 44       
 6 17 22 23 31 33 45       
12 13 17 26 41 43 44       
 4  7 10 11 22 43 46       
 8  9 23 24 25 31 39       
 3 15 20 33 34 40 49       
 7 12 26 27 36 38 49       
21 27 28 30 31 40 47       
19 21 22 27 29 37 41       
 3 16 19 24 31 33 46       
 7 10 25 30 40 45 48       
 2 14 20 26 32 37 40       
 6  8 16 18 26 28 39       
 8 17 30 33 34 46 48       
11 14 15 18 27 33 41       
 1  4  9 12 21 27 46       
 1  3  8  9 33 43 46       
11 21 37 38 39 42 49       
16 17 21 36 39 41 47       
 2 10 16 19 32 35 43       
13 18 21 42 45 47 48       
 3  8  9 18 31 34 36       
 1  2  7 27 30 40 49       
 2  9 25 29 31 38 39       
 4  9 13 14 28 32 35       
 9 18 20 28 40 42 47       
 3 12 18 20 24 31 49       
 1  5 11 15 19 40 49       
12 23 25 34 36 40 42       
 3 10 20 23 30 36 46       
20 21 25 27 28 48 49       
 1  3 12 27 42 44 47       
 5  9 10 24 26 34 41       
 4  9 11 17 28 43 49       
 6  8  9 11 19 32 41       
25 35 38 40 42 46 48       
 2  6 19 21 22 29 32       
19 22 23 28 35 41 46       
 3  4  6 10 19 21 23       
 6  9 14 25 34 42 46       
15 24 33 41 44 46 47       
 4  5  6 19 38 41 47       
 6 15 16 23 28 33 34       
 3 10 14 28 35 36 40       
 6 15 41 46 47 48 49       
 7 10 32 33 34 41 46       
 6 41 42 43 44 45 48       
 6 15 19 33 35 38 46       
 7 13 18 23 30 33 42       
13 23 32 33 37 39 40       
 8  9 14 21 23 32 36       
 3  4 21 24 33 35 43       
17 18 28 35 36 37 45       
 6  7 18 29 31 42 44       
 5 15 21 31 38 40 42       
 4 11 20 23 33 39 48       
 5  6 12 15 23 29 34       
 4  8 13 19 27 41 42       
 1  4 10 13 20 30 43       
11 13 21 26 32 42 45       
16 18 23 27 34 42 49       
 3  5 10 13 18 38 44       
 2  3 19 22 23 27 30       
11 14 15 24 31 32 46       
 2  4  6 23 30 37 42       
 3  4  5  8 12 26 45       
 2  6 12 28 31 35 42       
 3  7 10 15 19 28 32       
 2 26 27 35 38 46 47       
12 13 17 19 25 27 39       
 1  2  8 17 24 37 38       
 6  7 12 15 33 34 45       
12 13 14 18 19 34 42       
 1 18 26 35 37 39 44       
14 20 31 34 35 43 49       
 7 18 20 26 29 41 49       
 3 13 17 20 28 31 44       
 6  8 16 18 24 31 32       
 5  9 22 25 26 28 31       
 2 14 20 21 23 29 49       
 8 21 22 44 45 47 49       
 4 12 15 20 31 34 37       
 1 12 19 20 22 25 49       
 4 14 26 27 32 40 42       
10 11 14 20 29 30 43       
10 12 20 25 37 39 46       
 7 16 28 29 31 43 46       
 1  5 10 28 31 32 49       
 8  9 13 17 23 25 49       
23 26 39 40 42 44 46       
 1 11 22 23 25 39 49       
 1  9 21 24 30 32 34       
 7 10 12 18 24 28 31       
 3 10 17 18 23 28 39       
 3 17 23 33 39 43 49       
 3  8 15 18 27 36 38       
15 32 33 37 42 46 48       
 1  6 13 14 35 45 47       
10 21 28 32 33 34 48       
 4  8 17 27 34 40 41       
 1  5  6 15 24 26 39       
 2 10 15 31 32 33 35       
 3  4  7 30 35 44 47       
 8 17 20 36 38 42 49       
12 14 17 23 39 45 48       
 6  8 22 28 38 42 44       
 2  7 10 13 30 45 49       
 4 17 19 28 34 38 48       
 2 13 24 29 30 44 45       
 9 16 18 19 27 42 43       
10 12 17 22 26 28 49       
 7  9 11 14 20 21 28       
 1  7 24 26 30 37 40       
 2 11 12 16 23 26 49       
 6 19 33 34 40 42 47       
12 13 17 37 41 42 45       
 2  8 25 35 36 40 49       
11 22 29 30 32 46 48       
17 18 23 29 35 38 49       
11 15 18 20 35 46 48       
 2  3 12 21 28 46 49       
 1  2  5 11 19 38 39       
 4  8 10 15 26 44 47       
 1  9 11 12 24 27 33       
 3  7 33 34 36 42 43       
 9 10 12 18 19 20 43       
33 38 39 40 41 42 43       
 3  4  6  9 24 30 42       
12 18 27 33 43 46 49       
 5  7 23 33 37 41 48       
 1  3  8 13 25 28 39       
 3  7 25 30 39 43 44       
 1 14 20 32 40 47 48       
 4 17 29 40 45 48 49       
 2 19 28 36 38 39 41       
 2  4 17 18 25 27 47       
 9 20 23 32 40 43 48       
 4  6 29 35 38 40 49       
12 19 20 24 27 43 46       
 3 11 23 25 40 41 42       
 4 15 33 35 40 45 48       
 3 20 29 37 38 40 47       
10 11 13 15 18 37 44       
 1  8 10 13 35 36 48       
17 27 28 30 41 42 48       
 6  9 10 14 23 24 26       
 6  8 20 29 34 40 49       
 8 12 18 24 41 44 45       
 1  2 13 21 43 47 49       
 2  6  7 19 32 37 48       
12 18 19 24 34 37 38       
13 16 18 33 37 38 46       
 6  8 19 32 39 42 45       
 6 11 14 36 43 45 47       
 9 12 24 31 34 39 40       
 7 16 23 26 38 42 46       
 4  5 11 16 18 24 30       
12 15 18 24 37 40 43       
 3  4 10 11 26 38 42       
 8 20 22 27 32 35 41       
 1  8 15 24 26 38 44       
14 17 26 31 39 43 44       
 8 10 16 23 26 42 48       
 3  4 16 21 23 40 41       
13 14 15 22 23 33 43       
 8 13 18 31 32 38 43       
 5  6  7 28 36 44 45       
12 13 22 30 40 45 46       
 7 24 32 33 34 35 45       
 8 10 11 19 29 36 39       
 2  4 23 28 31 39 48       
14 15 16 23 29 30 32       
15 17 19 21 34 35 36       
 1 13 30 33 35 38 48       
 9 12 15 18 35 38 48       
 9 10 17 19 25 34 42       
 8 14 21 30 41 44 46       
 3  7 16 25 27 29 32       
 1  6 14 18 29 36 47       
 2 23 24 42 43 44 49       
10 14 33 35 38 45 48       
 4 17 22 28 29 30 47       
 5 12 21 27 30 36 47       
 5 11 14 17 28 35 41       
 4  7  8 18 20 39 43       
 3 17 33 34 38 42 48       
25 26 29 30 40 42 49       
 5 16 21 23 28 37 43       
 2 10 22 26 29 37 48       
10 12 26 36 43 45 47       
 2  3  5 13 28 31 35       
 7  9 10 19 20 23 30       
 4 11 28 34 38 41 47       
11 24 27 30 40 46 47       
12 21 24 31 34 41 43       
 1 16 17 19 26 34 43       
 7 11 16 19 20 36 45       
 6  7 15 19 20 24 36       
14 22 23 24 27 44 47       
 3 20 22 23 29 31 44       
 3  4  7 21 31 32 45       
 1  5  6 17 18 27 39       
 4  5 12 21 29 39 45       
10 20 29 37 43 44 45       
 9 19 23 29 37 41 42       
 9 10 20 22 23 32 48       
16 31 33 38 39 47 49       
10 13 22 31 32 39 48       
15 16 25 34 36 41 49       
 8 18 19 36 37 42 47       
 8  9 10 27 30 31 37       
 9 15 21 26 33 34 45       
 9 10 16 30 33 39 48       
 6 10 18 20 21 27 38       
 4  6 15 25 31 32 39       
14 23 30 34 36 38 48       
 3 10 22 24 33 34 43       
11 17 18 22 27 30 33       
 8 12 24 38 46 48 49       
 4 20 25 29 38 42 48       
14 28 29 34 43 44 45       
 9 13 17 23 28 36 44       
 6 16 27 28 30 34 40       
18 20 23 27 28 38 49       
 2 12 18 29 35 45 48       
17 20 21 22 36 37 49       
 2  4  6  9 18 30 38       
10 13 16 33 36 39 45       
14 20 25 29 33 34 35       
 2 12 19 32 33 45 49       
 3 10 15 29 36 39 43       
 4  7  8 22 26 31 43       
 8 21 27 29 32 34 40       
 9 11 18 22 24 37 48       
 3  4  7  8 14 24 43       
10 17 18 21 23 30 41       
 3  5 20 30 31 32 39       
 1  3 12 13 14 16 49       
 6  9 21 30 35 42 45       
 6  9 36 41 42 43 48       
 3  6 11 29 35 40 41       
10 11 12 13 17 36 45       
 6 10 13 20 26 34 43       
11 24 26 31 35 44 46       
 7 10 13 22 33 42 47       
 4  7 14 23 36 41 46       
 4  9 12 27 28 43 49       
 4  9 15 17 24 46 48       
 1  7  8 14 16 26 48       
 6 13 26 27 30 39 43       
 5 19 29 36 37 44 45       
 2 14 19 22 28 37 48       
 9 13 15 30 35 39 44       
12 16 20 28 37 38 45       
17 19 20 24 28 29 37       
 1  8 18 20 23 27 48       
13 25 34 37 41 45 46       
 6 30 35 37 39 45 47       
 1 17 26 35 37 39 44       
 1  5 16 23 44 47 48       
 5 14 19 22 32 35 37       
 1  4  5  6 12 37 48       
 8 11 15 19 24 48 49       
 4 12 15 20 28 34 47       
 6  8 12 22 40 45 48       
 2 11 21 24 29 34 40       
 9 12 26 33 35 36 43       
 1 22 23 25 40 44 45       
 1 11 22 28 32 33 38       
 5  8 20 31 34 37 45       
13 14 17 31 34 43 48       
 8 20 21 27 29 30 31       
11 14 25 30 31 42 46       
 2 12 14 15 16 38 42       
 6 15 17 37 41 43 49       
 2  8 14 20 28 44 47       
 1  4  7 10 16 29 44       
 4 14 32 35 37 47 48       
20 21 28 34 42 44 47       
13 14 16 21 29 30 38       
 1 10 14 31 32 33 46       
 7  8 11 12 22 29 37       
 1  6 17 24 30 31 41       
13 23 25 30 33 40 42       
 4 11 12 25 32 37 47       
 3  7 14 22 23 43 47       
 1  4  7 26 29 33 49       
 2  7 19 29 30 37 43       
10 16 17 24 42 44 47       
 2  3  9 15 19 30 41       
22 24 29 30 32 42 49       
 7 19 35 41 42 43 49       
 6  9 15 19 20 25 43       
17 20 23 24 25 32 37       
18 21 26 30 31 39 41       
 8 11 13 14 20 35 45       
10 17 30 31 33 42 43       
12 16 25 26 28 37 44       
14 20 31 35 43 46 49       
 8 10 20 30 37 46 47       
 4  9 18 20 21 27 41       
13 17 19 34 42 43 44       
 6 21 24 25 26 27 30       
 1 14 29 36 39 41 44       
 2  6 22 25 27 36 42       
 1  6  9 27 43 44 49       
 2 20 27 30 35 46 49       
 5  7 17 23 25 29 42       
 5 10 18 20 22 26 31       
 2  5 11 22 33 42 43       
 3 13 14 22 24 31 36       
 1 17 31 35 43 44 45       
 1  8 15 23 28 34 39       
 5  6 19 26 34 38 49       
 5  7 14 30 38 39 40       
 6 11 12 28 29 30 32       
 7 16 20 24 29 36 40       
 5  7  9 11 30 42 48       
18 23 31 32 37 44 48       
15 24 25 37 39 42 47       
20 27 30 35 43 45 49       
 2  9 27 31 36 40 47       
 6  9 15 16 30 38 49       
 6 29 33 39 41 45 47       
 5 14 17 26 34 40 47       
 2 12 13 28 38 39 41       
 2  7 31 36 39 45 48       
10 16 19 21 26 39 42       
 1 18 19 34 36 40 46       
 6 18 24 27 28 42 45       
 1  5  6 16 29 34 46       
 2  6 14 16 22 30 38       
 1  5 22 23 41 44 49       
 2 17 30 32 34 37 49       
 8 26 30 31 32 40 41       
 9 12 36 37 38 40 48       
15 24 26 28 35 42 47       
 4 21 28 32 36 43 46       
 9 10 13 43 44 45 48       
 2 16 21 29 37 39 49       
 9 17 20 23 24 29 30       
10 15 21 24 30 31 34       
 6 13 20 21 40 44 48       
 3 11 15 20 25 30 49       
14 18 31 35 37 40 42       
 8 17 18 24 39 40 49       
 2  7 15 18 23 29 36       
 3 19 21 23 32 37 41       
 2  7 23 30 31 33 38       
 2 11 14 15 24 38 48       
 3  5 21 22 24 26 31       
 8 20 24 31 37 38 42       
 4 12 15 19 25 36 49       
 6  7  9 27 41 46 49       
 1  6 13 17 21 29 47       
 2 13 28 31 35 37 48       
 7  8 14 33 34 37 38       
16 22 25 29 34 36 47       
 4  8 10 15 21 27 41       
 5  8 17 32 34 37 41       
10 13 21 26 33 38 47       
 5  6 13 28 38 40 48       
 4 10 13 14 21 31 47       
 6  9 15 17 38 39 45       
 4  5  6 16 29 32 35       
 3  8 19 20 32 39 49       
 3  4 14 17 26 31 44       
11 16 24 29 31 40 47       
 6  9 23 24 30 40 41       
 5 10 21 28 32 41 44       
16 18 23 27 29 44 45       
 2  9 20 28 30 35 45       
 3 12 14 20 41 42 48       
 1  3 16 31 34 44 45       
 2 10 18 24 28 32 45       
 2  4 15 30 40 43 44       
 4  8 12 15 36 43 48       
18 23 26 30 36 39 48       
 1 14 30 37 39 42 43       
 4 28 29 33 35 42 46       
 1  9 25 32 37 39 47       
 7 17 24 29 42 45 46       
 5 11 26 34 37 38 40       
 6 15 17 28 31 35 48       
 3 11 23 38 40 44 47       
12 17 28 34 37 45 48       
 2  5 10 12 26 43 46       
12 16 20 21 23 28 48       
 3  6 27 30 37 41 49       
 1  7 12 13 17 37 43       
 1 10 13 22 24 25 27       
 1  3 11 12 20 21 32       
 3  8 11 13 16 35 36       
 1  7 17 23 35 39 45       
 2 21 22 24 36 37 43       
14 15 25 26 43 45 49       
 3  5  6 12 20 37 41       
 7 22 24 31 35 46 49       
 6  8 10 13 37 46 47       
 2  8 17 22 26 28 42       
26 27 32 34 43 45 48       
 2 10 19 20 39 40 45       
 4 12 13 22 29 31 48       
 4  6 11 17 18 22 44       
 1  3  6  7 15 20 40       
24 25 29 32 34 36 39       
 2  7 26 28 33 38 47       
 8 11 26 27 34 39 48       
13 14 16 23 25 33 40       
 8  9 12 23 27 28 33       
 7 14 16 19 38 43 48       
 1  6 15 37 42 43 45       
 2  4 11 14 22 25 32       
 7 16 20 21 27 42 46       
 5 18 26 28 37 40 45       
 7 11 13 14 16 18 21       
 2  3 29 33 41 42 43       
10 18 20 22 30 37 44       
 2  9 13 15 21 35 41       
 7 17 25 29 33 36 46       
16 19 20 25 28 34 45       
 5  7 11 12 17 37 49       
 7 16 19 27 35 42 43       
 6  9 15 16 26 29 38       
 5 14 17 22 32 36 49       
11 13 17 19 21 34 47       
15 19 23 24 26 31 39       
10 19 21 32 34 42 45       
 2 13 17 20 27 28 37       
 3  5 11 35 37 46 48       
 7 11 20 27 32 37 48       
 2  6 14 20 36 46 47       
 9 18 19 25 33 34 41       
 2 14 15 36 44 46 47       
 2  3 19 30 31 42 44       
 2 32 36 37 41 42 48       
 4  8 20 25 31 37 39       
10 13 16 22 37 43 47       
 3  8 11 16 26 27 31       
 2  4 18 27 33 36 37       
18 23 27 28 39 40 47       
 6 16 19 20 22 38 46       
 2 11 13 20 22 37 48       
 3 19 22 26 32 38 48       
 8 13 16 17 26 35 38       
 4  7 17 22 42 43 49       
 1  3  7 14 20 28 31       
 1 17 18 31 39 41 43       
 2  7  8 26 34 35 45       
 1  5 15 18 20 45 48       
 5  6 10 26 33 37 45       
 5 11 14 20 43 45 46       
 9 18 26 33 36 43 46       
 3  9 21 38 40 45 47       
 2  4  5 36 41 48 49       
10 17 21 37 41 48 49       
 5  8 14 25 32 39 40       
 9 11 13 25 33 37 43       
 7 20 30 32 35 38 47       
 1 16 23 26 31 34 37       
 7  8 10 12 13 29 30       
 8 14 23 31 33 40 47       
 2  7 15 29 32 36 43       
 6  9 25 26 28 31 44       
 5  6 10 16 37 44 48       
 3 17 18 34 36 38 49       
 9 17 25 26 30 38 40       
 3 10 17 25 27 33 40       
 9 31 32 43 44 45 49       
 4 13 15 20 21 40 43       
 2  4 13 29 41 42 49       
 4 15 22 28 35 36 49       
17 21 23 25 37 41 48       
10 14 18 19 24 34 42       
 9 13 18 21 25 28 33       
 2  9 10 22 23 26 49       
10 20 24 31 37 44 48       
 8 12 16 27 31 41 48       
 1 14 15 37 39 43 46       
15 17 19 23 31 40 42       
 1  2  3  4 12 28 42       
 4  6 10 11 16 20 49       
 5 13 14 26 31 35 48       
 9 12 16 23 28 29 35       
 7 10 11 14 21 28 36       
 5  7  9 12 16 38 46       
 1  2 11 27 30 31 44       
 7 12 16 18 27 28 35       
15 23 33 41 45 46 49       
 3 19 28 34 37 38 45       
18 20 22 39 42 43 45       
 2 19 21 27 31 36 47       
18 25 35 39 44 45 48       
 3  8  9 35 37 38 39       
 1 11 24 26 28 36 47       
 3 18 19 22 34 44 45       
 2  3 12 13 15 34 44       
 1  8  9 15 35 37 49       
 1 11 14 24 37 41 42       
 4 15 22 31 35 38 46       
 2  3 17 18 24 39 43       
 3  4 15 30 35 37 49       
16 18 35 37 42 46 47       
 5  6  8 25 35 42 43       
10 19 23 31 41 46 49       
12 17 28 37 42 46 49       
 1 11 14 24 40 41 49       
 9 25 33 35 36 37 48       
 1 12 20 38 44 46 49       
 8 17 18 24 32 45 49       
 3  5  9 13 20 23 28       
 1 12 13 14 16 23 32       
 2  5  8 11 21 26 43       
 8 29 30 33 42 43 44       
 1  5  7 11 18 19 24       
 2  5 11 29 40 41 48       
 1 10 13 19 29 39 43       
 3  5  6 10 21 35 45       
 2  6 30 34 38 41 48       
 5 17 20 23 40 41 44       
10 13 25 30 34 40 43       
10 24 27 29 39 41 45       
 3  5 11 22 31 33 37       
 2  7  8 14 28 44 49       
 2  3 23 29 33 41 43       
 4 25 28 35 37 39 42       
13 17 25 27 37 41 47       
16 28 31 42 43 45 48       
11 16 18 22 39 45 49       
13 26 31 36 37 38 49       
 7 17 20 28 30 40 43       
 3  9 15 30 37 39 48       
 2  8 14 16 17 26 49       
 7 11 23 28 30 35 49       
10 19 23 27 38 47 49       
 6  7  9 20 23 24 29       
 6  8 11 13 14 31 44       
 1  4 15 25 33 37 38       
 4  9 15 21 37 41 46       
 6  7 10 22 27 30 35       
 1  9 14 18 23 35 48       
 7  8 10 13 19 40 45       
 6 28 32 33 36 38 47       
13 15 23 32 33 43 45       
 8 27 34 36 39 41 42       
11 14 17 20 25 28 47       
21 26 34 38 44 47 48       
 1 19 21 26 34 35 38       
 5 21 31 34 40 46 47       
13 21 23 31 35 45 49       
 7 20 22 27 36 43 44       
 5  8 16 23 24 27 33       
 4 11 20 29 31 37 45       
 2  3  8 19 25 30 42       
 2  5  6  7 15 43 49       
 3  8 12 32 38 40 43       
 6 14 20 28 32 43 46       
 5  6 20 21 23 27 38       
 2 12 20 22 30 47 48       
 9 11 32 35 36 42 44       
 8 10 18 22 27 36 43       
 2 14 22 23 28 32 37       
 2  3  5 14 15 20 47       
17 19 33 41 44 47 49       
 1  2  7 17 28 35 45       
 3  6 15 16 27 44 49       
 2 10 20 25 37 41 44       
 2 12 21 27 39 45 47       
11 12 16 18 20 31 38       
 5  8 16 37 43 44 49       
 9 11 21 38 39 40 43       
 8 11 12 18 34 40 46       
 2 13 19 31 34 35 48       
 2  4  8 12 36 41 47       
 5 16 21 22 27 29 39       
 2 20 24 33 34 35 48       
 9 13 19 21 24 38 39       
 7  8 19 24 37 38 42       
 6  8 12 20 29 40 47       
 4 12 16 23 33 43 49       
 9 11 19 26 29 41 48       
29 31 32 35 37 39 49       
 3 16 17 21 23 28 39       
11 12 19 21 25 42 48       
 6 23 25 31 41 42 46       
 3 10 21 22 27 30 35       
12 14 17 25 34 37 42       
 4 17 32 33 40 41 46       
 4 11 13 14 17 26 49       
